category,division,name,subcategory,true_label
Tops,Girls,crew split lewis minnie embellished older girls heart,Crop top,6
Tops,Girls,jersey converse designer mint ribbed long ecru tops striped yrs glitter ecru vest bow pack,T-shirts & tee|Vests,6
Tops,Girls,floral teens dot metallic sweatshirt junior bright printed,Denim shirt,6
Tops,Girls,cami logo printed kid hem s motif bluezoo motif,Denim shirt|Vests,6
Tops,Girls,kid split tie love trim,T-shirts & tee,6
Tops,Girls,printed little sleeved hoody cream minnie sleeve t crew butterfly high,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,ruffle embroidered john older lewis slub,Denim shirt|T-shirts & tee,6
Tops,Girls,bow crop tee neck minnie tie,Vests,6
Tops,Girls,teens john sleeve printed dye mango tie mouse applique cream star sleeve bird crop blouse,T-shirts & tee,6
Tops,Girls,sweatshirt trim stripe embellished check dot bird printed girls tunic sleeveless star sleeveless logo kids,Fleece sweatshirt,6
Tops,Girls,kid yrs trim hoody slub crew graphic hoodie shirt slub,Crop top,6
Tops,Girls,slub sleeve f little bird little john printed john embellished ribbed star lewis zip,Unclassified,6
Tops,Girls,bird pure girl junior cotton t ribbed embellished tops pack,Classic shirt|Crop top,6
Tops,Girls,shirts trim frill embellished mango crop hem vest,Classic shirt|T-shirts & tee,6
Tops,Girls,star end s designer graphic selfie couture couture tops candy bird heart tee sequin,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,sleeved motif crew mint cotton tops lewis love t split,Crop top|Fleece sweatshirt,6
Tops,Girls,floral metallic lewis mouse dark t sleeved embellished,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,tunic kids crochet organic embellished dark years bird,Crop top|T-shirts & tee,6
Tops,Girls,mint ditsy mint ditsy girls selfie chiffon mini embroidered hem t star lands,Crop top|T-shirts & tee|Vests,6
Tops,Girls,logo graphic chiffon ruffle motif mouse tie,Crop top|Denim shirt,6
Tops,Girls,heart bright end kid dark years long applique,Denim shirt,6
Tops,Girls,lace star butterfly ditsy ditsy embellished sleeve mouse woven shirts,T-shirts & tee|Tunic,6
Tops,Girls,shirts butterfly slogan john junior logo lace,Crop top|Denim shirt,6
Tops,Girls,neck split converse butterfly crochet cream kids lands slub s bright john mango,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,mini tops jersey ecru organic mint s stripe jersey vest cami chiffon printed sweatshirt,Crop top|Vests,6
Tops,Girls,peplum tie slogan neck little teens,Crop top|Vests,6
Tops,Girls,tee end f stripe embellished logo,Crop top|Fleece sweatshirt,6
Tops,Girls,check sleeveless cream chiffon cream zip mango cami chiffon star applique love minnie dye,Hoodies & track tops|T-shirts & tee,6
Tops,Girls,yrs hoody bow mango bluezoo star tee organic long embroidered zip teens tops sleeved end,Crop top|T-shirts & tee,6
Tops,Girls,glitter zip ruffle lands girls hoody candy chiffon peplum mint lewis slogan,Tank top,6
Tops,Girls,organic designer organic tie sweatshirt star tunic sequin minnie,Denim shirt|Tank top,6
Tops,Girls,mint lace mini star junior little lace lands pure,Tank top,6
Tops,Girls,tee mint kid cotton applique selfie logo sleeve crochet glitter older applique,Denim shirt|Hoodies & track tops,6
Tops,Girls,t heart tank trim disney glitter s pure,T-shirts & tee,6
Tops,Girls,mini end ditsy slub embellished girl ecru shirts pure,Denim shirt|Tank top,6
Tops,Girls,applique girls dot minnie bright star crew frill shirts sleeveless high bird,Polo shirt,6
Tops,Girls,star trim lands high years ditsy designer f ditsy sweatshirt woven hoodie,Crop top,6
Tops,Girls,cat cami embroidered lewis end pure shirts hoodie cat cream short girl converse short f,Crop top|T-shirts & tee|Vests,6
Tops,Girls,slub embroidered print long frill embellished mango minnie bird lewis ribbed,Classic shirt|Tank top,6
Tops,Girls,blouse bright t little pack cami graphic cat applique sequin slogan striped logo graphic,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,years jersey mouse crochet frill sleeve short f bluezoo metallic tunic slub jersey crew,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,minnie printed chiffon shirt sequin cami hoodie tank tops love shirts lands blouse pure,Unclassified,6
Tops,Girls,girl little shirt john pure selfie crop cream metallic motif slogan embroidered,Crop top,6
Tops,Girls,metallic f bluezoo girls lands t sleeved converse t little kid tops,Crop top|Fleece sweatshirt,6
Tops,Girls,love ribbed graphic blouse shirts s designer converse yrs applique motif graphic,Hoodies & track tops|T-shirts & tee|Tunic,6
Tops,Girls,ditsy printed pack woven slogan star mini metallic kids tee,Denim shirt|T-shirts & tee,6
Tops,Girls,peplum ecru dot tie applique cotton couture glitter tank,Classic shirt|Crop top,6
Tops,Girls,crew bird dye heart dot high selfie shirts crew tee teens hoodie designer sleeve short,Classic shirt|Crop top|T-shirts & tee,6
Tops,Girls,lace candy slub disney f end girl crochet older girl lands ditsy junior,T-shirts & tee|Tunic,6
Tops,Girls,bow sleeve love ditsy little long glitter motif,Denim shirt|Hoodies & track tops,6
Tops,Girls,check sleeve trim sweatshirt tee motif lands converse mint little star converse bluezoo,Tank top,6
Tops,Girls,crew long metallic motif little sleeve bright jersey,Hoodies & track tops|T-shirts & tee,6
Tops,Girls,crop star kids yrs cotton star f motif converse zip hem minnie neck chiffon embellished,Classic shirt|Crop top|Denim shirt,6
Tops,Girls,crop butterfly heart crew mint teens ribbed mouse sweatshirt zip mini slogan,Fleece sweatshirt|T-shirts & tee|Vests,6
Tops,Girls,tee cat printed logo couture,Vests,6
Tops,Girls,tie bird woven slub yrs heart print slub sleeveless cream embellished kid mouse,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,crop mint yrs s hem candy dot,Hoodies & track tops,6
Tops,Girls,lace bright dot motif dot organic vest applique candy sleeve tops slub ribbed,Denim shirt|Tank top,6
Tops,Girls,cat logo cream embroidered peplum minnie end bright hem star s shirt,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,s tops embroidered hem sleeve crop dark girls disney frill,Crop top|Fleece sweatshirt,6
Tops,Girls,mouse tie dark sleeveless mini pack f glitter,Denim shirt|Hoodies & track tops,6
Tops,Girls,butterfly pure split mango kids printed yrs blouse metallic mini tee bird,Hoodies & track tops,6
Tops,Girls,bluezoo tee kid bird teens tie,Crop top|Vests,6
Tops,Girls,organic ruffle lewis end bird neck love print motif,Classic shirt|T-shirts & tee,6
Tops,Girls,s stripe kids logo embellished yrs selfie ribbed peplum paris t pure shirts paris crochet,Polo shirt,6
Tops,Girls,t slogan years hoody check sleeveless woven sweatshirt glitter motif shirts end love,Crop top|Fleece sweatshirt,6
Tops,Girls,slub tank s shirt dye girl shirt kid applique paris neck,Denim shirt|Vests,6
Tops,Girls,girls dye end hoody organic ditsy ruffle cream hoodie,Classic shirt|Crop top,6
Tops,Girls,sleeved embroidered hem paris designer embellished crochet girl,Peasant blouse|T-shirts & tee,6
Tops,Girls,disney tops cami bird years printed,Crop top,6
Tops,Girls,kid slub mango ecru high neck slogan,T-shirts & tee|Vests,6
Tops,Girls,embroidered slogan teens teens short older crew embroidered woven paris mint,Crop top|Vests,6
Tops,Girls,sweatshirt logo cotton vest heart designer designer motif,Classic shirt|Crop top|Denim shirt|T-shirts & tee,6
Tops,Girls,slub sequin cami hoody kids bright sleeved floral applique selfie,Denim shirt,6
Tops,Girls,love slogan printed embroidered star glitter,Denim shirt,6
Tops,Girls,little years chiffon hoodie mint teens,Classic shirt|Crop top|T-shirts & tee,6
Tops,Girls,logo disney tank dark tops mint print vest designer hoodie s john graphic tunic,Crop top|Vests,6
Tops,Girls,disney tie striped striped graphic motif,Crop top,6
Tops,Girls,f sweatshirt check embroidered minnie tunic sequin hoodie crew embellished ribbed crew,Hoodies & track tops,6
Tops,Girls,yrs jersey cami ecru disney short cream high peplum hoodie sleeved high minnie little,Fleece sweatshirt|T-shirts & tee|Vests,6
Tops,Girls,zip dye pack kids lands designer john junior years cream,Denim shirt|Tank top,6
Tops,Girls,dye sleeved vest sleeve stripe mini split mango cami sleeve cami mouse embellished,Crop top|Fleece sweatshirt,6
Tops,Girls,candy paris cream pack slub bird pack motif junior shirt applique blouse cream candy designer,Crop top|Vests,6
Tops,Girls,organic lewis minnie striped peplum,Fleece sweatshirt|T-shirts & tee|Vests,6
Tops,Girls,mango dark mango kid metallic blouse,Tunic,6
Tops,Girls,ecru butterfly cami tank ruffle,Peasant blouse|T-shirts & tee,6
Tops,Girls,zip crochet glitter girl sleeveless check trim,Crop top|T-shirts & tee|Vests,6
Tops,Girls,pure floral kid print split blouse ruffle frill teens check hem paris,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,paris hoodie butterfly bright girls slogan hoody lace converse embroidered designer,Classic shirt|Crop top,6
Tops,Girls,minnie short split cat striped hem end bird,Tunic,6
Tops,Girls,crop crew years candy kid,Polo shirt,6
Tops,Girls,crop motif mint ecru blouse girl tops embellished bluezoo woven zip bluezoo long bluezoo tops,Denim shirt,6
Tops,Girls,bird ruffle couture frill cat applique love sequin tunic,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,mint candy star print chiffon printed,Denim shirt,6
Tops,Girls,pack frill woven yrs cami high cat older s pure john sleeved,Crop top|Fleece sweatshirt,6
Tops,Girls,tie end john crochet sleeved older pure ditsy dark slub ditsy,Fleece sweatshirt,6
Tops,Girls,stripe lewis yrs sweatshirt dot mouse junior selfie,T-shirts & tee|Vests,6
Tops,Girls,designer slub pack tee crop butterfly ditsy converse ditsy mint tie butterfly pack hoodie,Classic shirt|Crop top|Denim shirt,6
Tops,Girls,heart shirt teens ditsy check disney bluezoo striped mango,Denim shirt|T-shirts & tee,6
Tops,Girls,s butterfly hem bird embellished crop bow love,Denim shirt|Tank top,6
Tops,Girls,sleeveless years metallic s butterfly frill bow crop ribbed tee tunic minnie,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,striped lands older jersey sleeveless kid mini metallic hem candy pure vest,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,hoody yrs neck bird paris peplum mouse glitter mouse crop,Crop top,6
Tops,Girls,disney check sweatshirt mint little years junior s tank frill crochet pure,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,tank crew crew butterfly john shirt years ruffle sweatshirt hem dye print check zip motif,Crop top|Vests,6
Tops,Girls,high yrs vest tee ribbed cat woven sleeved lewis teens sleeveless zip logo,Denim shirt|T-shirts & tee,6
Tops,Girls,graphic f selfie john f short ditsy hoody mint striped sleeveless striped years s,T-shirts & tee,6
Tops,Girls,short john dot pack motif kids john tie tops lewis designer t,Classic shirt|Crop top|Denim shirt,6
Tops,Girls,slogan frill girls short tank pure cotton tie kids,Tank top,6
Tops,Girls,f mango ribbed girls neck john woven star bird disney mouse yrs,Crop top|T-shirts & tee,6
Tops,Girls,tee bright tie embellished peplum cream metallic embellished end slub candy lace,Fleece sweatshirt,6
Tops,Girls,glitter tee crochet glitter graphic kid slogan little lace,Denim shirt|Hoodies & track tops,6
Tops,Girls,little embroidered lewis cami mini tie,T-shirts & tee|Tunic,6
Tops,Girls,girls split john heart crochet ruffle kid,Hoodies & track tops,6
Tops,Girls,teens peplum bluezoo candy striped,T-shirts & tee,6
Tops,Girls,slub designer tee love tee high hem logo sweatshirt chiffon tops applique mini,Peasant blouse|T-shirts & tee,6
Tops,Girls,hem sleeve pack neck logo mini,Crop top|Vests,6
Tops,Girls,high bird s selfie heart logo crew girls junior slogan sweatshirt,T-shirts & tee|Vests,6
Tops,Girls,applique paris candy split vest print metallic bright,Classic shirt|Tank top,6
Tops,Girls,slub star printed bow mini t frill minnie tie t,Classic shirt|Crop top|T-shirts & tee,6
Tops,Girls,years sequin applique sequin bright slub teens f older designer tee cotton tunic tunic,Denim shirt|Vests,6
Tops,Girls,converse embellished ribbed john teens heart embellished,Polo shirt,6
Tops,Girls,older minnie cat john cami frill butterfly split shirts mini slogan,Tunic,6
Tops,Girls,check organic mouse neck tee dark girl embellished ditsy mint print lace john,Denim shirt|Vests,6
Tops,Girls,shirts dark ditsy neck sleeve end hem tops dye pack ruffle heart,Denim shirt|T-shirts & tee,6
Tops,Girls,tank kids slogan shirt heart cotton lands print kid jersey tee check tie,Hoodies & track tops|T-shirts & tee,6
Tops,Girls,lace lands metallic stripe sleeveless dot lace dot tie logo tops motif,Unclassified,6
Tops,Girls,split crochet embellished dye applique disney organic trim,Unclassified,6
Tops,Girls,designer end couture mango ecru shirts printed years,Fleece sweatshirt|T-shirts & tee|Vests,6
Tops,Girls,shirts long check couture metallic pure sleeved floral s selfie ditsy pack sleeve f,Tunic,6
Tops,Girls,bright selfie yrs disney older girl cami tops embellished ditsy split glitter bird,Classic shirt|T-shirts & tee,6
Tops,Girls,cami chiffon jersey dark couture shirts mini,Classic shirt|Crop top,6
Tops,Girls,dot yrs bow tie heart cat mouse,Denim shirt|Hoodies & track tops,6
Tops,Girls,candy jersey ruffle neck blouse girls mint bluezoo,T-shirts & tee|Tunic,6
Tops,Girls,dye cat frill cat cream pack slub cream blouse s selfie tops cami cami mouse,Crop top|T-shirts & tee,6
Tops,Girls,mint applique vest hoody embellished,Fleece sweatshirt|Hoodies & track tops,6
Tops,Girls,older converse cotton mint shirt bow organic tie sleeveless,Unclassified,6
Tops,Girls,peplum converse floral printed bright zip short end cotton,Classic shirt|T-shirts & tee,6
Tops,Girls,sweatshirt peplum neck neck dye tee jersey,Polo shirt,6
Tops,Girls,designer trim embellished end love slub junior,Crop top|T-shirts & tee|Vests,6
Tops,Girls,zip lace logo dye mango selfie,Classic shirt|Crop top|Denim shirt,6
Tops,Girls,dot cream hem ruffle printed,Classic shirt|T-shirts & tee,6
Tops,Girls,cream older love graphic blouse long cotton organic printed print,Hoodies & track tops|T-shirts & tee|Tunic,6
Tops,Girls,floral frill short crop disney hoody,Classic shirt|Crop top|Denim shirt|T-shirts & tee,6
Tops,Girls,s slogan ecru end shirt floral bird jersey older designer sleeved shirts tank girls,Denim shirt|Vests,6
Tops,Girls,yrs girls applique dye zip s lace,Tunic,6
Tops,Girls,lewis crochet tee cami motif mango sweatshirt minnie minnie frill vest,Denim shirt|Hoodies & track tops,6
Tops,Girls,check zip short ditsy girls bow s lewis motif tank bright star,Tunic,6
Tops,Girls,crew embellished shirt cream metallic stripe print star zip sleeveless s printed older designer,Tank top,6
Tops,Girls,high t dye disney woven mouse shirts selfie ditsy paris sweatshirt converse mint converse,Peasant blouse|T-shirts & tee,6
Tops,Girls,lands split ruffle mint mouse peplum,Hoodies & track tops|T-shirts & tee|Tunic,6
Tops,Girls,sleeveless tunic trim printed crew ribbed peplum neck printed peplum hem tie,Hoodies & track tops|T-shirts & tee,6
Tops,Girls,mouse trim kid f candy,Fleece sweatshirt|T-shirts & tee,6
Tops,Girls,dark sleeved crew mouse yrs kids lewis ditsy tops junior organic metallic,Denim shirt|Vests,6
Tops,Girls,trim chiffon tee older peplum years embroidered converse tie ditsy bird,Vests,6
Tops,Girls,ribbed hoodie blouse cat dark f tops stripe paris,Crop top|Fleece sweatshirt,6
Tops,Girls,dye printed dot butterfly selfie older older neck little john hem hoody,Hoodies & track tops|T-shirts & tee|Tunic,6
Tops,Girls,ecru mouse glitter teens girl vest,Fleece sweatshirt|T-shirts & tee|Vests,6
Tops,Girls,vest vest cat frill crochet sweatshirt tunic shirts sweatshirt butterfly motif,Vests,6
Tops,Girls,pack sleeveless split couture chiffon lands kid girl cat,Vests,6
Tops,Girls,check ditsy stripe little candy little hoody tops pure organic sweatshirt designer,Fleece sweatshirt|T-shirts & tee|Vests,6
Tops,Girls,blouse girls shirts mouse f sleeveless girl yrs cami t check,Tunic,6
Tops,Girls,print designer graphic shirt tee peplum tops ecru motif,Classic shirt|Crop top|Denim shirt|T-shirts & tee,6
Tops,Girls,short mouse paris metallic little cat pack heart paris mini vest,Classic shirt|Denim shirt|T-shirts & tee,6
Tops,Girls,long girls bluezoo hoodie paris bluezoo bird bird split converse tank crew girl,Tank top,6
Tops,Girls,dot ditsy print yrs lands sweatshirt mouse peplum s couture couture,Denim shirt|Tank top,6
Tops,Girls,love woven butterfly bright ruffle print dark woven mouse short floral glitter zip check print,Crop top|T-shirts & tee,6
Tops,Girls,cream sleeveless tops ribbed older crop mini short stripe lewis,Denim shirt|Hoodies & track tops,6
